Column_Name,Data_Type,Non_Null_Count,Null_Count,Null_Percentage,Unique_Values,Is_Process_Variable,Is_Raman,Mean,Std,Min,Max
1609,float64,113935,0,0.0,59961,No,Yes,312557.9048317023,173295.47049913582,0.0,730670.0
1608,float64,113935,0,0.0,60117,No,Yes,313577.0515820424,174072.9120271637,0.0,733450.0
1607,float64,113935,0,0.0,60121,No,Yes,314511.1584938781,174753.1723393243,0.0,735920.0
1606,float64,113935,0,0.0,60230,No,Yes,315310.079124062,175329.0930865257,0.0,738050.0
1605,float64,113935,0,0.0,60338,No,Yes,315926.92382498796,175794.711229136,0.0,739760.0
1604,float64,113935,0,0.0,60483,No,Yes,316329.7042699785,176145.87618978298,0.0,741000.0
1603,float64,113935,0,0.0,60384,No,Yes,316513.109141177,176380.15377798348,0.0,741740.0
1602,float64,113935,0,0.0,60492,No,Yes,316507.0666169307,176497.34734165456,0.0,742020.0
1601,float64,113935,0,0.0,60384,No,Yes,316361.3349365867,176498.9131568551,0.0,741900.0
1600,float64,113935,0,0.0,60504,No,Yes,316106.47130381357,176387.63379738285,0.0,741420.0
1599,float64,113935,0,0.0,60413,No,Yes,315725.05547022424,176166.9274463656,0.0,740540.0
1598,float64,113935,0,0.0,60528,No,Yes,315169.2510642033,175841.09125264295,0.0,739280.0
1597,float64,113935,0,0.0,60475,No,Yes,314412.0121560539,175416.14104623333,0.0,737630.0
1596,float64,113935,0,0.0,60242,No,Yes,313480.4771580287,174899.94333492077,0.0,735610.0
1595,float64,113935,0,0.0,60255,No,Yes,312438.4645631281,174301.95639780138,0.0,733290.0
1594,float64,113935,0,0.0,60162,No,Yes,311353.6071619783,173632.82149665098,0.0,730750.0
1593,float64,113935,0,0.0,60150,No,Yes,310229.53323386144,172902.01827669502,0.0,728010.0
1592,float64,113935,0,0.0,59937,No,Yes,309072.91130907973,172120.04147221398,0.0,725160.0
1591,float64,113935,0,0.0,59665,No,Yes,307882.3668495195,171297.5556369158,0.0,722130.0
1590,float64,113935,0,0.0,59764,No,Yes,306659.7048931408,170445.1336197226,0.0,718960.0
1589,float64,113935,0,0.0,59403,No,Yes,305401.64548207313,169573.29396799553,0.0,715720.0
1588,float64,113935,0,0.0,59265,No,Yes,304104.7867380524,168692.10973575994,0.0,712390.0
1587,float64,113935,0,0.0,59263,No,Yes,302791.3684995831,167811.87205211626,0.0,709000.0
1586,float64,113935,0,0.0,59124,No,Yes,301525.6949049897,166943.00706125348,0.0,705600.0
1585,float64,113935,0,0.0,59013,No,Yes,300395.8448589108,166095.7109217773,0.0,702310.0
1584,float64,113935,0,0.0,58850,No,Yes,299471.02673454164,165279.320289955,0.0,699260.0
1583,float64,113935,0,0.0,58677,No,Yes,298775.89905647957,164501.95044794405,0.0,696400.0
1582,float64,113935,0,0.0,58678,No,Yes,298307.3709571247,163770.86927555097,0.0,693690.0
1581,float64,113935,0,0.0,58468,No,Yes,298074.44757098344,163093.20225275023,0.0,691170.0
1580,float64,113935,0,0.0,58328,No,Yes,298115.8010181244,162476.5368767589,0.0,688910.0
1579,float64,113935,0,0.0,58142,No,Yes,298478.4463685435,161928.684558034,0.0,686840.0
1578,float64,113935,0,0.0,58075,No,Yes,299183.96590161056,161457.42859703762,0.0,685020.0
1577,float64,113935,0,0.0,57860,No,Yes,300223.0363540615,161070.2124420985,0.0,683420.0
1576,float64,113935,0,0.0,57432,No,Yes,301580.04751832184,160774.48587124122,0.0,682040.0
1575,float64,113935,0,0.0,57468,No,Yes,303255.30276912276,160577.3097194546,0.0,680850.0
1574,float64,113935,0,0.0,57146,No,Yes,305256.0583402817,160484.38245313542,0.0,679930.0
1573,float64,113935,0,0.0,57006,No,Yes,307565.9855356124,160497.6905794321,0.0,679250.0
1572,float64,113935,0,0.0,56553,No,Yes,310125.1539562031,160613.683591155,0.0,678830.0
1571,float64,113935,0,0.0,56135,No,Yes,312833.8592881906,160821.79424495128,0.0,678640.0
1570,float64,113935,0,0.0,55672,No,Yes,315565.68659323297,161103.5334859866,0.0,680940.0
1569,float64,113935,0,0.0,55271,No,Yes,318177.07960679336,161432.880474666,0.0,683980.0
1568,float64,113935,0,0.0,54803,No,Yes,320520.36580506427,161777.3387476738,0.0,686750.0
1567,float64,113935,0,0.0,54271,No,Yes,322470.2336507658,162101.83947415772,0.0,689070.0
1566,float64,113935,0,0.0,54025,No,Yes,323948.6275771273,162372.39605421995,0.0,690850.0
1565,float64,113935,0,0.0,53689,No,Yes,324918.69021810684,162560.48933054533,0.0,692020.0
1564,float64,113935,0,0.0,53846,No,Yes,325348.5204370913,162646.1118999545,0.0,692520.0
1563,float64,113935,0,0.0,53645,No,Yes,325186.1614517049,162619.89112303677,0.0,692250.0
1562,float64,113935,0,0.0,54024,No,Yes,324381.72675648396,162484.55481262258,0.0,691240.0
1561,float64,113935,0,0.0,54260,No,Yes,322943.63346645015,162254.93587566653,0.0,689510.0
1560,float64,113935,0,0.0,54778,No,Yes,320968.49014789134,161955.8030809306,0.0,687130.0
1559,float64,113935,0,0.0,55270,No,Yes,318607.3449335147,161617.55356102245,0.0,684320.0
1558,float64,113935,0,0.0,55706,No,Yes,315997.7632070918,161270.83765776196,0.0,681170.0
1557,float64,113935,0,0.0,56201,No,Yes,313226.70705226663,160942.39777644136,0.0,678760.0
1556,float64,113935,0,0.0,56480,No,Yes,310355.3143722298,160652.66637763113,0.0,678440.0
1555,float64,113935,0,0.0,56989,No,Yes,307469.204537675,160415.63902374892,0.0,678050.0
1554,float64,113935,0,0.0,57221,No,Yes,304693.89286874095,160238.9928637316,0.0,677690.0
1553,float64,113935,0,0.0,57431,No,Yes,302155.65575108613,160124.46440598217,0.0,677420.0
1552,float64,113935,0,0.0,57654,No,Yes,299929.2238557072,160068.64142659304,0.0,677260.0
1551,float64,113935,0,0.0,57635,No,Yes,298027.2584982666,160064.40873025436,0.0,677200.0
1550,float64,113935,0,0.0,57972,No,Yes,296437.888726028,160103.7016965087,0.0,677240.0
1549,float64,113935,0,0.0,57916,No,Yes,295164.86040286126,160178.63301137427,0.0,677380.0
1548,float64,113935,0,0.0,57965,No,Yes,294222.65717294946,160282.43504989092,0.0,677620.0
1547,float64,113935,0,0.0,58060,No,Yes,293594.8286566902,160408.97828310405,0.0,677960.0
1546,float64,113935,0,0.0,58258,No,Yes,293207.66768771666,160552.5458955004,0.0,678360.0
1545,float64,113935,0,0.0,58226,No,Yes,292958.5553605126,160707.9110156772,0.0,678770.0
1544,float64,113935,0,0.0,58268,No,Yes,292777.11464431474,160871.30272686723,0.0,679100.0
1543,float64,113935,0,0.0,58313,No,Yes,292656.4893228595,161040.78112074293,0.0,679390.0
1542,float64,113935,0,0.0,58338,No,Yes,292624.5586869706,161215.50311039548,0.0,679730.0
1541,float64,113935,0,0.0,58500,No,Yes,292689.24818536884,161394.59360149532,0.0,680140.0
1540,float64,113935,0,0.0,58327,No,Yes,292819.16993900033,161576.7262954288,0.0,680570.0
1539,float64,113935,0,0.0,58404,No,Yes,292975.75222714705,161760.79853781816,0.0,680960.0
1538,float64,113935,0,0.0,58428,No,Yes,293154.3531926098,161946.34834501715,0.0,681360.0
1537,float64,113935,0,0.0,58500,No,Yes,293384.7603809189,162133.59960135169,0.0,681810.0
1536,float64,113935,0,0.0,58572,No,Yes,293690.23359810415,162322.58302565842,0.0,682350.0
1535,float64,113935,0,0.0,58725,No,Yes,294053.8002018695,162513.00446698858,0.0,682960.0
1534,float64,113935,0,0.0,58673,No,Yes,294430.12962654146,162703.91540416816,0.0,683620.0
1533,float64,113935,0,0.0,58701,No,Yes,294780.3318909905,162894.6855176741,0.0,684260.0
1532,float64,113935,0,0.0,58661,No,Yes,295130.47669285117,163085.97594000323,0.0,684890.0
1531,float64,113935,0,0.0,58611,No,Yes,295495.15410541097,163277.6695161299,0.0,685580.0
1530,float64,113935,0,0.0,58731,No,Yes,295879.2091806732,163469.8258355235,0.0,686300.0
1529,float64,113935,0,0.0,58642,No,Yes,296248.66370298853,163661.86383628473,0.0,687010.0
1528,float64,113935,0,0.0,58685,No,Yes,296559.2867863255,163853.1055514776,0.0,687680.0
1527,float64,113935,0,0.0,58814,No,Yes,296803.0851625927,164043.40160996182,0.0,688290.0
1526,float64,113935,0,0.0,58741,No,Yes,297026.27042612014,164233.64682645153,0.0,688910.0
1525,float64,113935,0,0.0,58932,No,Yes,297300.39170579717,164424.86564203678,0.0,689550.0
1524,float64,113935,0,0.0,58951,No,Yes,297668.67029446614,164617.7459306616,0.0,690240.0
1523,float64,113935,0,0.0,58814,No,Yes,298114.8205116953,164812.09411514606,0.0,691050.0
1522,float64,113935,0,0.0,58958,No,Yes,298578.48955983674,165006.97886998634,0.0,691920.0
1521,float64,113935,0,0.0,58876,No,Yes,299004.29034976085,165201.3552350837,0.0,692770.0
1520,float64,113935,0,0.0,58822,No,Yes,299382.85186290427,165395.14140375477,0.0,693530.0
1519,float64,113935,0,0.0,58980,No,Yes,299747.9792162198,165588.78880876722,0.0,694280.0
1518,float64,113935,0,0.0,59041,No,Yes,300135.7457936543,165782.97104329185,0.0,695070.0
1517,float64,113935,0,0.0,59013,No,Yes,300541.13381313905,165977.56203452958,0.0,695860.0
1516,float64,113935,0,0.0,58997,No,Yes,300916.9177337956,166171.84689897773,0.0,696590.0
1515,float64,113935,0,0.0,59156,No,Yes,301218.56943871506,166365.14305788095,0.0,697250.0
1514,float64,113935,0,0.0,58896,No,Yes,301452.54438056785,166557.53540519785,0.0,697890.0
1513,float64,113935,0,0.0,59108,No,Yes,301678.1806995217,166750.01572559777,0.0,698560.0
1512,float64,113935,0,0.0,59128,No,Yes,301957.56782375916,166943.5340067207,0.0,699270.0
1511,float64,113935,0,0.0,59092,No,Yes,302303.2149910036,167138.2646666726,0.0,700040.0
1510,float64,113935,0,0.0,58984,No,Yes,302678.98268310877,167333.53230264093,0.0,700870.0
1509,float64,113935,0,0.0,59222,No,Yes,303047.60714442446,167528.86240468392,0.0,701670.0
1508,float64,113935,0,0.0,59184,No,Yes,303407.4506078027,167724.15354169655,0.0,702470.0
1507,float64,113935,0,0.0,59334,No,Yes,303773.4172378988,167919.77197864087,0.0,703310.0
1506,float64,113935,0,0.0,59192,No,Yes,304134.0187299776,168115.5895849776,0.0,704140.0
1505,float64,113935,0,0.0,59328,No,Yes,304448.7484618423,168310.8280134527,0.0,704940.0
1504,float64,113935,0,0.0,59388,No,Yes,304701.7295651029,168505.32586554065,0.0,705710.0
1503,float64,113935,0,0.0,59448,No,Yes,304946.08279282047,168699.86927675916,0.0,706440.0
1502,float64,113935,0,0.0,59356,No,Yes,305271.54854961165,168895.90578453615,0.0,707300.0
1501,float64,113935,0,0.0,59386,No,Yes,305716.13054811954,169094.06622694424,0.0,708270.0
1500,float64,113935,0,0.0,59425,No,Yes,306218.3084477992,169293.3358777822,0.0,709310.0
1499,float64,113935,0,0.0,59359,No,Yes,306673.67570983456,169492.0497858035,0.0,710340.0
1498,float64,113935,0,0.0,59458,No,Yes,307040.6267082108,169689.40758161744,0.0,711260.0
1497,float64,113935,0,0.0,59562,No,Yes,307383.86139465484,169886.53178862025,0.0,712130.0
1496,float64,113935,0,0.0,59557,No,Yes,307808.9527537631,170085.1750552707,0.0,713110.0
1495,float64,113935,0,0.0,59616,No,Yes,308359.6117084302,170286.02071175977,0.0,714260.0
1494,float64,113935,0,0.0,59322,No,Yes,308981.59410190023,170488.27284897806,0.0,715500.0
1493,float64,113935,0,0.0,59631,No,Yes,309579.39900820644,170690.42212911518,0.0,716690.0
1492,float64,113935,0,0.0,59483,No,Yes,310098.10072409705,170891.44541456684,0.0,717830.0
1491,float64,113935,0,0.0,59599,No,Yes,310552.4903848686,171091.48964748142,0.0,718920.0
1490,float64,113935,0,0.0,59533,No,Yes,310995.44279633125,171291.55967280155,0.0,719980.0
1489,float64,113935,0,0.0,59733,No,Yes,311474.72634396807,171492.31833330388,0.0,721050.0
1488,float64,113935,0,0.0,59536,No,Yes,312017.3203229912,171694.28714185738,0.0,722150.0
1487,float64,113935,0,0.0,59565,No,Yes,312636.81537718873,171897.68446622108,0.0,723330.0
1486,float64,113935,0,0.0,59547,No,Yes,313341.0344143591,172102.6502319525,0.0,724620.0
1485,float64,113935,0,0.0,59469,No,Yes,314130.3141176987,172309.26303355448,0.0,725970.0
1484,float64,113935,0,0.0,59557,No,Yes,314999.64834335365,172517.3604036513,0.0,727400.0
1483,float64,113935,0,0.0,59347,No,Yes,315946.33202264446,172726.9335874759,0.0,728910.0
1482,float64,113935,0,0.0,59549,No,Yes,316975.405871769,172937.93659222673,0.0,730500.0
1481,float64,113935,0,0.0,59418,No,Yes,318093.0994163339,173150.49063604194,0.0,732150.0
1480,float64,113935,0,0.0,59237,No,Yes,319295.38272699347,173364.61174429845,0.0,733840.0
1479,float64,113935,0,0.0,59263,No,Yes,320566.2232325449,173580.05825972478,0.0,735600.0
1478,float64,113935,0,0.0,59180,No,Yes,321889.3384561373,173796.50408648615,0.0,737430.0
1477,float64,113935,0,0.0,59110,No,Yes,323261.3718084873,174013.90471905886,0.0,739270.0
1476,float64,113935,0,0.0,59062,No,Yes,324691.7561241058,174232.54797414446,0.0,741150.0
1475,float64,113935,0,0.0,58839,No,Yes,326189.57321279676,174452.6082893072,0.0,743140.0
1474,float64,113935,0,0.0,58694,No,Yes,327749.2372493088,174673.87339232754,0.0,745190.0
1473,float64,113935,0,0.0,58403,No,Yes,329351.7724492035,174896.21523017978,0.0,747270.0
1472,float64,113935,0,0.0,58085,No,Yes,330978.73326896917,175119.14594526633,0.0,749370.0
1471,float64,113935,0,0.0,58031,No,Yes,332622.9884144468,175342.6220779238,0.0,751450.0
1470,float64,113935,0,0.0,57780,No,Yes,334279.179856936,175566.55652752295,0.0,753540.0
1469,float64,113935,0,0.0,57378,No,Yes,335922.5280554702,175790.56111759425,0.0,755600.0
1468,float64,113935,0,0.0,57279,No,Yes,337498.0323254487,176013.5436894236,0.0,757590.0
1467,float64,113935,0,0.0,57031,No,Yes,338939.07209373766,176234.6042641589,0.0,759480.0
1466,float64,113935,0,0.0,56825,No,Yes,340200.5527186554,176452.97145345193,0.0,761170.0
1465,float64,113935,0,0.0,56535,No,Yes,341272.2810023259,176668.32598658922,0.0,762690.0
1464,float64,113935,0,0.0,56501,No,Yes,342155.60583666124,176880.59222462733,0.0,764070.0
1463,float64,113935,0,0.0,56389,No,Yes,342826.8898319217,177089.39237364652,0.0,765250.0
1462,float64,113935,0,0.0,56330,No,Yes,343230.0392065651,177293.8227777204,0.0,766160.0
1461,float64,113935,0,0.0,56527,No,Yes,343310.379049458,177492.81665061656,0.0,766740.0
1460,float64,113935,0,0.0,56700,No,Yes,343060.9932066529,177686.37881460544,0.0,767020.0
1459,float64,113935,0,0.0,56921,No,Yes,342535.8385307412,177875.4581302032,0.0,767030.0
1458,float64,113935,0,0.0,57151,No,Yes,341822.5048580331,178061.47828763997,0.0,766820.0
1457,float64,113935,0,0.0,57630,No,Yes,341004.31367007503,178246.00394451647,0.0,766480.0
1456,float64,113935,0,0.0,57936,No,Yes,340145.76835915213,178430.08024643533,0.0,766060.0
1455,float64,113935,0,0.0,58159,No,Yes,339302.4181594769,178614.71957894228,0.0,765670.0
1454,float64,113935,0,0.0,58399,No,Yes,338527.42927985254,178800.61331014277,0.0,765360.0
1453,float64,113935,0,0.0,58580,No,Yes,337859.8373195243,178988.54418012503,0.0,765190.0
1452,float64,113935,0,0.0,58686,No,Yes,337306.8265941107,179178.61381772257,0.0,765140.0
1451,float64,113935,0,0.0,58905,No,Yes,336846.63053495414,179370.2983063588,0.0,765180.0
1450,float64,113935,0,0.0,59150,No,Yes,336455.5071926976,179563.33566371212,0.0,765280.0
1449,float64,113935,0,0.0,59072,No,Yes,336132.3031728617,179757.77160391168,0.0,765480.0
1448,float64,113935,0,0.0,59224,No,Yes,335894.5926185983,179953.76621212298,0.0,765810.0
1447,float64,113935,0,0.0,59285,No,Yes,335751.01393777155,180151.5241986451,0.0,766260.0
1446,float64,113935,0,0.0,59538,No,Yes,335682.12421117304,180350.72786404035,0.0,766780.0
1445,float64,113935,0,0.0,59517,No,Yes,335655.42415412294,180550.73066928878,0.0,767300.0
1444,float64,113935,0,0.0,59740,No,Yes,335659.50186509854,180751.3671936225,0.0,767860.0
1443,float64,113935,0,0.0,59795,No,Yes,335719.2518277966,180953.07564063338,0.0,768450.0
1442,float64,113935,0,0.0,59879,No,Yes,335870.9877122921,181156.3858843561,0.0,769110.0
1441,float64,113935,0,0.0,59982,No,Yes,336121.9509369377,181361.38161325126,0.0,769900.0
1440,float64,113935,0,0.0,59921,No,Yes,336438.0789309694,181567.69754581762,0.0,770730.0
1439,float64,113935,0,0.0,59836,No,Yes,336775.6380655637,181774.6094068777,0.0,771580.0
1438,float64,113935,0,0.0,59952,No,Yes,337123.1589853864,181981.87284032183,0.0,772420.0
1437,float64,113935,0,0.0,60183,No,Yes,337507.5225260017,182189.93536994947,0.0,773270.0
1436,float64,113935,0,0.0,59989,No,Yes,337960.11776012636,182399.3608822611,0.0,774220.0
1435,float64,113935,0,0.0,59827,No,Yes,338478.5511124764,182610.12049010623,0.0,775230.0
1434,float64,113935,0,0.0,59815,No,Yes,339028.5671479352,182821.6160397013,0.0,776300.0
1433,float64,113935,0,0.0,59817,No,Yes,339579.1213235617,183033.29435966024,0.0,777410.0
1432,float64,113935,0,0.0,59905,No,Yes,340131.15058586036,183245.16343577646,0.0,778550.0
1431,float64,113935,0,0.0,60141,No,Yes,340709.6695835345,183457.59127388863,0.0,779750.0
1430,float64,113935,0,0.0,59798,No,Yes,341334.41425374115,183670.9585511729,0.0,780950.0
1429,float64,113935,0,0.0,59959,No,Yes,342003.960907535,183885.39573105183,0.0,782190.0
1428,float64,113935,0,0.0,59838,No,Yes,342705.99931539915,184100.5537934057,0.0,783450.0
1427,float64,113935,0,0.0,59846,No,Yes,343435.58046254446,184316.360534746,0.0,784750.0
1426,float64,113935,0,0.0,59780,No,Yes,344194.78414007986,184532.87426760796,0.0,786070.0
1425,float64,113935,0,0.0,59556,No,Yes,344979.06190371705,184750.01502572317,0.0,787420.0
1424,float64,113935,0,0.0,59656,No,Yes,345773.2703032431,184967.4195709514,0.0,788760.0
1423,float64,113935,0,0.0,59613,No,Yes,346566.11353842105,185184.90723562974,0.0,790080.0
1422,float64,113935,0,0.0,59525,No,Yes,347367.4333172423,185402.74133564133,0.0,791390.0
1421,float64,113935,0,0.0,59449,No,Yes,348204.06016588403,185621.36125528638,0.0,792730.0
1420,float64,113935,0,0.0,59256,No,Yes,349094.17518760695,185841.16369526615,0.0,794130.0
1419,float64,113935,0,0.0,59461,No,Yes,350022.47461271775,186061.77987173144,0.0,795610.0
1418,float64,113935,0,0.0,59312,No,Yes,350943.21819458465,186282.587670556,0.0,797120.0
1417,float64,113935,0,0.0,59014,No,Yes,351809.0602360995,186502.77770396872,0.0,798580.0
1416,float64,113935,0,0.0,59019,No,Yes,352603.598402598,186722.02175260521,0.0,799920.0
1415,float64,113935,0,0.0,58850,No,Yes,353352.9616799052,186940.55610353505,0.0,801240.0
1414,float64,113935,0,0.0,58857,No,Yes,354108.1604423575,187159.48658040533,0.0,802550.0
1413,float64,113935,0,0.0,58715,No,Yes,354912.1862640979,187379.42600713202,0.0,803880.0
1412,float64,113935,0,0.0,58679,No,Yes,355775.42439987714,187600.57199437107,0.0,805280.0
1411,float64,113935,0,0.0,58662,No,Yes,356672.7939439154,187822.45492566726,0.0,806690.0
1410,float64,113935,0,0.0,58501,No,Yes,357563.7224908939,188044.30188104857,0.0,808070.0
1409,float64,113935,0,0.0,58271,No,Yes,358416.14876025805,188265.7120830786,0.0,809400.0
1408,float64,113935,0,0.0,58284,No,Yes,359220.175450915,188486.52495126668,0.0,810670.0
1407,float64,113935,0,0.0,58231,No,Yes,359986.72039320663,188706.96939214616,0.0,811890.0
1406,float64,113935,0,0.0,58034,No,Yes,360737.77864571905,188927.3600019467,0.0,813060.0
1405,float64,113935,0,0.0,58004,No,Yes,361495.8053802607,189148.0990228454,0.0,814270.0
1404,float64,113935,0,0.0,57821,No,Yes,362274.79073155747,189369.3567856783,0.0,815480.0
1403,float64,113935,0,0.0,57930,No,Yes,363074.5877649537,189591.16854428264,0.0,816720.0
1402,float64,113935,0,0.0,57633,No,Yes,363879.3764953702,189813.36419242836,0.0,817940.0
1401,float64,113935,0,0.0,57549,No,Yes,364666.50634133496,190035.4572960345,0.0,819140.0
1400,float64,113935,0,0.0,57452,No,Yes,365421.33968490805,190257.24220084108,0.0,820290.0
1399,float64,113935,0,0.0,57348,No,Yes,366147.97758371,190478.81367320113,0.0,821410.0
1398,float64,113935,0,0.0,57241,No,Yes,366865.99631368765,190700.6015074143,0.0,822550.0
1397,float64,113935,0,0.0,57234,No,Yes,367594.642296046,190922.73281755875,0.0,823690.0
1396,float64,113935,0,0.0,57176,No,Yes,368338.46673103084,191145.31579222943,0.0,824880.0
1395,float64,113935,0,0.0,56974,No,Yes,369085.4029490499,191368.1106312614,0.0,826060.0
1394,float64,113935,0,0.0,56973,No,Yes,369821.359705095,191590.9798670214,0.0,827210.0
1393,float64,113935,0,0.0,56765,No,Yes,370546.0840830298,191813.7708356436,0.0,828360.0
1392,float64,113935,0,0.0,56830,No,Yes,371278.26035019965,192036.93504608347,0.0,829530.0
1391,float64,113935,0,0.0,56854,No,Yes,372042.842831439,192260.79215876255,0.0,830730.0
1390,float64,113935,0,0.0,56696,No,Yes,372850.03615219204,192485.6961378969,0.0,831940.0
1389,float64,113935,0,0.0,56576,No,Yes,373681.9910914118,192711.1414970415,0.0,833180.0
